actor_loss,buffer_size,clip_fraction,critic_loss,entropy,episode,episode_length,episode_reward,episode_success,epoch_time,fps,frame,kl_divergence,step,total_time,training_iterations
-0.03490997105836868,4000.0,0.35624998807907104,23016.96875,3.676952600479126,20.975609756097562,200.0,-357.1136716837298,0.0,1.3455641269683838,5945.461713537472,8000,0.02278071828186512,4195.121951219512,1.345829963684082,2.0
-0.040252529084682465,4000.0,0.21799999475479126,11808.03515625,3.6795847415924072,60.97560975609756,200.0,-249.55636003332475,0.0,1.255769968032837,6370.593503308569,16000,0.015838949009776115,12195.121951219513,2.6023647785186768,3.0
-0.040263596922159195,4000.0,0.22949999570846558,8360.853515625,3.681190252304077,100.97560975609755,200.0,-197.25501087305625,0.0,1.2371511459350586,6466.46937707314,24000,0.01613720878958702,20195.121951219513,3.840059995651245,3.0
-0.050192542374134064,4000.0,0.07249999791383743,1918.162109375,3.6942176818847656,140.97560975609755,200.0,-61.02337536211685,0.0,1.6907069683074951,4731.748404638391,32000,0.005404196213930845,28195.121951219513,5.531260013580322,20.0
-0.043017469346523285,4000.0,0.23749999701976776,661.9340209960938,3.6970181465148926,180.97560975609755,200.0,-14.034290615901103,0.0,1.3716230392456055,5832.506287150157,40000,0.016097523272037506,36195.12195121951,6.903655052185059,5.0
-0.04362684488296509,4000.0,0.2926250100135803,1790.8968505859375,3.698181390762329,220.97560975609755,200.0,80.97037458200516,0.0,1.2792279720306396,6253.771942854598,48000,0.017288200557231903,44195.12195121951,8.27204179763794,4.0
-0.05032437667250633,4000.0,0.15549999475479126,3586.550537109375,3.6949994564056396,260.9756097560976,200.0,109.55391288667366,0.0,1.6801400184631348,4761.507917249537,56000,0.015194679610431194,52195.12195121951,9.952871799468994,17.0
-0.049277372658252716,4000.0,0.15162500739097595,3845.367431640625,3.6823999881744385,300.9756097560976,200.0,146.1806008378779,0.0,1.7902021408081055,4468.769094639091,64000,0.013336431235074997,60195.12195121951,11.743664979934692,20.0
-0.04674766957759857,4000.0,0.07999999821186066,3928.160400390625,3.6707570552825928,340.9756097560976,200.0,168.76635617614107,0.0,1.8264520168304443,4380.07674238434,72000,0.008258849382400513,68195.12195121951,13.570932865142822,20.0
-0.04506116360425949,4000.0,0.10999999940395355,2952.321044921875,3.664252996444702,380.9756097560976,200.0,159.76282416277473,0.0,1.8047971725463867,4432.631057767454,80000,0.011331101879477501,76195.12195121951,15.37629508972168,20.0
-0.04558070749044418,4000.0,0.0572500005364418,2689.7451171875,3.6575088500976562,420.9756097560976,200.0,164.56421420037222,0.0,1.775866985321045,4504.841897578125,88000,0.006623652298003435,84195.12195121951,17.237980127334595,20.0
-0.042096469551324844,4000.0,0.06787499785423279,2271.756103515625,3.6508066654205322,460.9756097560976,200.0,162.09736117734633,0.0,2.0589959621429443,3885.3888725812885,96000,0.008593196049332619,92195.12195121951,19.297714948654175,20.0
-0.043535955250263214,4000.0,0.05962499976158142,1977.6612548828125,3.6649515628814697,500.9756097560976,200.0,159.6686979204773,0.0,1.8026208877563477,4437.9825255199885,104000,0.009386317804455757,100195.12195121951,21.101066827774048,20.0
-0.042610857635736465,4000.0,0.05062500014901161,1703.446044921875,3.6762502193450928,540.9756097560976,200.0,166.68895395318765,0.0,1.7143640518188477,4666.453424237654,112000,0.0054578594863414764,108195.12195121951,22.81595206260681,20.0
