actor_loss,buffer_size,clip_fraction,critic_loss,entropy,episode,episode_length,episode_reward,episode_success,epoch_time,fps,frame,kl_divergence,step,total_time,training_iterations
0.46574634313583374,1000.0,0.9449999928474426,23416.53125,3.6757543087005615,5.909090909090909,200.0,-365.1399502751304,0.0,0.3418159484863281,5851.102059036884,2000,1.9845980405807495,1181.8181818181818,0.34207701683044434,2.0
0.09912926703691483,1000.0,0.8069999814033508,36391.87109375,3.674877405166626,15.909090909090908,200.0,-473.1785018424237,0.0,0.3176751136779785,6295.74025124097,4000,0.4342249035835266,3181.818181818182,0.6604771614074707,2.0
0.0400397963821888,1000.0,0.6620000004768372,29542.53125,3.679985284805298,25.90909090909091,200.0,-437.7066300275119,0.0,0.38875699043273926,5144.602024451647,6000,0.13100175559520721,5181.818181818182,1.049800157546997,2.0
0.06056014075875282,1000.0,0.7670000195503235,17992.29296875,3.6849944591522217,35.90909090909091,200.0,-339.5285613682399,0.0,0.33504581451416016,5969.332889294975,8000,0.2717638909816742,7181.818181818182,1.3853189945220947,2.0
-0.03338972479104996,1000.0,0.49900001287460327,4316.43701171875,3.690002202987671,45.90909090909091,200.0,-159.83780563765805,0.0,0.3368649482727051,5937.09737464559,10000,0.060416314750909805,9181.818181818182,1.7226669788360596,2.0
-0.04598202556371689,1000.0,0.2630000114440918,701.8424072265625,3.6943252086639404,55.90909090909091,200.0,-61.931077892241056,0.0,0.3320119380950928,6023.879778163798,12000,0.017649268731474876,11181.818181818182,2.145235061645508,3.0
-0.04545264691114426,1000.0,0.21299999952316284,132.89537048339844,3.6972579956054688,65.9090909090909,200.0,-27.527057637916062,0.0,0.33118486404418945,6038.923323902699,14000,0.01571805216372013,13181.818181818182,2.476893186569214,2.0
-0.045420240610837936,1000.0,0.36250001192092896,49.02561569213867,3.700392961502075,75.9090909090909,200.0,-14.878949806039106,0.0,0.3388209342956543,5902.82298866104,16000,0.019128017127513885,15181.818181818182,2.8161990642547607,2.0
-0.04841044917702675,1000.0,0.3310000002384186,276.0859375,3.7032549381256104,85.9090909090909,200.0,-32.61665720942687,0.0,0.3160848617553711,6327.414697727184,18000,0.019223948940634727,17181.81818181818,3.1327688694000244,2.0
-0.03225579857826233,1000.0,0.4034999907016754,92.83261108398438,3.7060325145721436,95.9090909090909,200.0,3.783816635455775,0.0,0.31418681144714355,6365.639572164107,20000,0.02761145308613777,19181.81818181818,3.447445869445801,2.0
-0.03825291246175766,1000.0,0.27250000834465027,446.29736328125,3.7067368030548096,105.9090909090909,200.0,36.084531477987596,0.0,0.31926608085632324,6264.367309661197,22000,0.022145012393593788,21181.81818181818,3.8494811058044434,2.0
-0.03767123073339462,1000.0,0.3644999861717224,2210.137451171875,3.704963445663452,115.9090909090909,200.0,57.690985989390335,0.0,0.3248748779296875,6156.216241604434,24000,0.025314655154943466,23181.81818181818,4.174847841262817,2.0
-0.03889312595129013,1000.0,0.375,1978.0379638671875,3.7016303539276123,125.9090909090909,200.0,83.12433674549771,0.0,0.3707540035247803,5394.412416281096,26000,0.024321990087628365,25181.81818181818,4.5460991859436035,3.0
-0.039992399513721466,1000.0,0.28999999165534973,3067.02294921875,3.7001569271087646,135.9090909090909,200.0,125.90038447988749,0.0,0.3579680919647217,5587.090148238975,28000,0.015838073566555977,27181.81818181818,4.904650926589966,3.0
-0.039571285247802734,1000.0,0.2680000066757202,4186.52197265625,3.6988751888275146,145.9090909090909,200.0,70.35551500966254,0.0,0.34893012046813965,5731.806693319321,30000,0.019526610150933266,29181.81818181818,5.254102945327759,3.0
-0.041100528091192245,1000.0,0.28049999475479126,2957.300048828125,3.6981728076934814,155.9090909090909,200.0,106.51500713740904,0.0,0.32920289039611816,6075.280802041169,32000,0.016434209421277046,31181.81818181818,5.670337915420532,3.0
-0.047125138342380524,1000.0,0.20100000500679016,2895.299560546875,3.7091526985168457,165.9090909090909,200.0,154.35693925464037,0.0,0.38179826736450195,5238.368455167986,34000,0.016326159238815308,33181.818181818184,6.05263090133667,6.0
-0.045430779457092285,1000.0,0.1860000044107437,2363.20654296875,3.7208778858184814,175.9090909090909,200.0,151.63349682604357,0.0,0.37306904792785645,5360.937904413762,36000,0.015824832022190094,35181.818181818184,6.426206111907959,6.0
-0.040086761116981506,1000.0,0.20600000023841858,2587.691650390625,3.7202181816101074,185.9090909090909,200.0,163.58160599291637,0.0,0.33794689178466797,5918.089642541688,38000,0.0199627373367548,37181.818181818184,6.764660120010376,3.0
-0.027459122240543365,1000.0,0.3100000023841858,2300.816162109375,3.7175133228302,195.9090909090909,200.0,158.28580485125036,0.0,0.41400861740112305,4830.81732103718,40000,0.02599405124783516,39181.818181818184,7.179119110107422,3.0
-0.018747545778751373,1000.0,0.4050000011920929,2350.73876953125,3.714202642440796,205.9090909090909,200.0,164.10574665414998,0.0,0.34836697578430176,5741.072314610956,42000,0.038358163088560104,41181.818181818184,7.6269450187683105,2.0
